FOLDER & FILE,START FRAME,END FRAME,ACTION,BOX-start: x,BOX-start: y,BOX-start: w,BOX-start: h,BOX-end: x,BOX-end: y,BOX-end: w,BOX-end: h,CAMERA ANGLE,MID frame,BOX-mid: x,BOX-mid: y,BOX-mid: w,BOX-mid: h
longjump/22244___07d47a12e37645b59aca4c138fdd2fd9.mp4,121,152,longjump,0.34817,0.16939,0.23695,0.37311,0.41848,0.24899,0.1358,0.37311,Side,,,,,
longjump/22896___651ac3198b9a4a4fbbe4e0d8946d7857.mp4,181,212,longjump,0.24375,0.23365,0.25703,0.62115,0.16745,0.38799,0.25926,0.40969,Side,194,0.23329,0.1173,0.25926,0.6877
longjump/23052___6a0141128ae64fc4a5aee13e57073ca9.mp4,97,126,longjump,0.055941,0.061689,0.42705,0.46184,0.37623,0.39067,0.42349,0.46184,Side,,,,,
longjump/23219___c7ea3805e4624a679191961833611b20.mp4,111,140,longjump,0.2,0.061689,0.6,0.8,0.5,0.15,0.45,0.75,Side,,,,,
longjump/23488___21f251a7ca804e5683657d2b54917bdf.mp4,147,179,longjump,0.37227,0.23365,0.33735,0.48285,0.19625,0.31483,0.20165,0.48285,Side,,,,,
longjump/23545___5492179f9cbc4c1d8e347fe548c766d3.mp4,180,208,longjump,0.3162,0.19609,0.32407,0.28646,0.27917,0.30026,0.48148,0.32813,Front,193,0.18657,0.10234,0.5463,0.34896
longjump/24414___c89332f607564bd0ba4b6c54351d33fe.mp4,191,220,longjump,0.4807,0.45498,0.15261,0.30701,0.83,0.60747,0.16049,0.24874,Side,205,0.62424,0.47578,0.20576,0.27801
longjump/24535___99a222f7b8ac46b9a3d7a6e930e425fd.mp4,250,280,longjump,0.29965,0.25859,0.43056,0.48437,0.27882,0.32109,0.29167,0.25,Side,261,0.33438,0.15964,0.40278,0.43229
longjump/24625___0339f8122b5a47e58d7db807dd2eae57.mp4,155,176,longjump,0.42448,0.062299,0.25703,0.65112,0.19625,0.10999,0.26749,0.65112,Side,,,,,
longjump/25108___93be1650d1124a35b929c1c2e6bd9eb2.mp4,125,159,longjump,0.34398,0.37318,0.31481,0.57292,0.41806,0.35755,0.57407,0.57292,Top,,,,,
longjump/25320___003a9f138ae2453f8629356569ff02c2.mp4,99,136,longjump,0.47943,0.13761,0.41637,0.65797,0.34064,0.28945,0.38078,0.65797,Side,,,,,
longjump/25575___a8b193b961e942639cefbc374ba16fe6.mp4,50,82,longjump,0.27302,0.2,0.54448,0.3,0.28014,0.2,0.41281,0.35,Side,,,,,
longjump/25622___98c5696cd4734842b13c1e5fbbd64eeb.mp4,170,220,longjump,0.37604,0.35755,0.21528,0.21354,0.35521,0.41484,0.20833,0.26562,Front,197,0.35521,0.25859,0.23611,0.30208
longjump/25641___2823b8578f774ea6b8bacf50f6b9ecfd.mp4,29,58,longjump,0.35132,0.074343,0.44484,0.75287,0.16982,0.049036,0.56228,0.75287,Side,,,,,
longjump/2605___f566b860d69442d1b621ad3397107e78.mp4,159,184,longjump,0.49213,0.19609,0.4537,0.34375,0.39954,0.27943,0.42593,0.34375,Side,,,,,
longjump/26080___d16ba550cefa4b65a0d9aeed11bcf9c8.mp4,123,154,longjump,0.32546,0.34714,0.31481,0.24479,0.14954,0.49297,0.7037,0.30729,Side,137,0.26065,0.2638,0.5463,0.33333
longjump/26354___09ed3a6fa112437cad5dbbea176801fc.mp4,12,47,longjump,0.24811,0.1819,0.52313,0.65164,0.18761,0.18822,0.53381,0.65164,Side,,,,,
longjump/26449___51dfa91e3157449e8053cd09e89f309a.mp4,94,129,longjump,0.19154,0.405,0.14056,0.40238,0.68185,0.38799,0.17284,0.40238,Side,,,,,
longjump/3095___6d26efb6a1f448b0ba191fea259a26bb.mp4,110,135,longjump,0.27187,0.16637,0.24096,0.32922,0.19625,0.19103,0.2716,0.32922,Side,,,,,
longjump/32___1bede331140c42c8b0b46a2cfb9ffbe1.mp4,149,178,longjump,0.46062,0.29791,0.13253,0.29264,0.55016,0.36604,0.15226,0.29264,Side,,,,,
longjump/3671___f4ccaedd983e4aa1a8a94f956f95bbc8.mp4,159,193,longjump,0.37227,0.32647,0.18474,0.46822,0.51313,0.40994,0.16872,0.46822,Side,,,,,
longjump/385___a5a883096f054c8f8c3547f154ab90f8.mp4,42,106,longjump,0.12712,0.093322,0.51601,0.4745,0.066618,0.23251,0.47331,0.4745,Side,,,,,
longjump/4058___4fb45d8902764c94a6e874978759fa47.mp4,159,189,longjump,0.39235,0.24669,0.41365,0.48285,0.47609,0.23492,0.19342,0.48285,Side,,,,,
longjump/4345___7c3994ad2c2c4d26b2fe288fd571443b.mp4,173,207,longjump,0.48873,0.33361,0.14458,0.28532,0.56251,0.29288,0.14815,0.28532,Side,,,,,
longjump/4353___23c52b2b495f4a04b4c2e1ffd8b659a4.mp4,89,121,longjump,0.3562,0.15511,0.26506,0.51212,0.42671,0.30752,0.25103,0.51212,Side,,,,,
longjump/4885___a89816509ae748439d6edacf3576327e.mp4,64,90,longjump,0.52213,0.35,0.33452,0.4,0,0.4,0.3,0.45,Side,,,,,
longjump/5043___86ec7279712d41b9932d45f74caf8da6.mp4,120,146,longjump,0.019907,0.2638,0.46296,0.48437,0.0013889,0.36797,0.68519,0.48437,Side,,,,,
longjump/5069___c443ed8f1f144b8fadba7fa6595b3f20.mp4,134,161,longjump,0.3803,0.18367,0.28514,0.52675,0.43494,0.29288,0.2963,0.52675,Side,,,,,
longjump/5182___2346b040445e40debf4dcbf277441b85.mp4,67,98,longjump,0.2837,0.14394,0.3274,0.4998,0.44384,0.37169,0.28114,0.4998,Side,,,,,
longjump/5242___444d8a219ef44a9194182713ae482fab.mp4,74,104,longjump,0.2799,0.15511,0.16867,0.35848,0.16333,0.19778,0.23868,0.35848,Side,,,,,
longjump/5339___b7e0c77f57ad4f8ebf48ba0844cd46c1.mp4,120,150,longjump,0.28793,0.15031,0.35743,0.36214,0.37321,0.29528,0.2963,0.36214,Side,,,,,
longjump/5371___963558a574544e3a8139980d91628ad3.mp4,70,101,longjump,0.25982,0.17653,0.16867,0.41701,0.1263,0.095353,0.18107,0.41701,Side,,,,,
longjump/6015___bbca7bddbe74414ca6b8c377314e6b00.mp4,122,147,longjump,0.019907,0.26901,0.59259,0.42188,0.27917,0.29505,0.5463,0.42188,Side,,,,,
longjump/6233___bb1b9060dd094ae6863d69448f8ee156.mp4,137,173,longjump,0.33211,0.26935,0.10442,0.3658,0.51724,0.26362,0.1358,0.3658,Side,,,,,
longjump/6276___5cfc088d6ddd4e6db0fb48890a2f9875.mp4,106,148,longjump,0.32407,0.18367,0.29317,0.5048,0.39379,0.23436,0.25514,0.5048,Side,,,,,
longjump/6282___2a148c99df034068b9e9596f75e23905.mp4,27,67,longjump,0.05,0.1,0.6,0.9,0.3,0.2,0.6,0.5,Side,,,,,
longjump/7106___8e8eadbc07884a85b7f88270b67a5155.mp4,20,81,longjump,0.13779,0.1123,0.46263,0.8,0.2,0.04271,0.55,0.67062,Side,,,,,
longjump/7212___daec6269931e48b3bc76f248ad8111c1.mp4,1,25,longjump,0.1627,0.080669,0.45907,0.6,0.29082,0.39067,0.47687,0.6,Side,,,,,
longjump/7466___5db7c234cc8f4d7fa438788ad1b04ae2.mp4,109,140,longjump,0.2317,0.22651,0.36948,0.6438,0.48432,0.28557,0.25926,0.6438,Side,,,,,
longjump/7544___7fa20948fd1e49d0a59aac460a53da7f.mp4,130,166,longjump,0.23572,0.1337,0.32932,0.5487,0.22918,0.21972,0.23045,0.5487,Side,,,,,
longjump/8427___b76a6e1105b84d3eadb2f45f07e7ed18.mp4,41,81,longjump,0.26235,0.34639,0.64413,0.51878,0.26235,0.31475,0.53737,0.51878,Side,,,,,
longjump/8451___308066ba5ad945f789c1b07470c55089.mp4,139,177,longjump,0.42448,0.44784,0.1245,0.24143,0.34029,0.3441,0.107,0.24143,Side,,,,,
longjump/8772___4290f0ed55834784a145048cb48f6bf9.mp4,64,105,longjump,0.1805,0.21353,0.40569,0.42388,0.070176,0.21353,0.4306,0.42388,Side,,,,,
longjump/8932___90d177b2a4214e14be21578fea0baf36.mp4,95,119,longjump,0.42961,0.3,0.41993,0.65,0,0.5,0.21708,0.41,Side,,,,,
longjump/9919___41f11f44d47d439494709783a47a0819.mp4,215,254,longjump,0.41243,0.31933,0.23695,0.35,0.35,0.45,0.3,0.38775,Side,231,0.32,0.21241,0.28807,0.51212
polevault/112___aa06f00262dd42b88e4b3d819f57e54f.mp4,142,226,polevault,0.5811,0.18367,0.41365,0.8706,0.056337,0,0.53086,0.8706,Side,168,0.36498,0.080721,0.36626,0.71696
polevault/1278___bcaf0b3829e842fe81611a53894f0b26.mp4,104,169,polevault,0.0068053,0.012322,0.65462,0.98034,0.0069541,0.022194,0.54321,0.98034,Side,135,0.0028389,0.0075617,0.59671,0.98765
polevault/128___bd20e03121604cea9bad7fc499aa26d7.mp4,21,214,polevault,0.37227,0.25507,0.249,0.45359,0.5049,0.3002,0.3251,0.45359,Side,,,,,
polevault/1315___544c4e2d78d2490887e7ea4fc465cd7d.mp4,72,217,polevault,0.33211,0.28953,0.3253,0.4,0.13453,0.13616,0.69547,0.75171,Side,174,0.13453,0.27333,0.73251,0.58711
polevault/1329___b6867e07600e4b29b7de32af0d85cfd3.mp4,36,109,polevault,0.32285,0.1,0.6726,0.67062,0.24099,0.15,0.51246,0.67062,Side,,,,,
polevault/1353___120b124a91294e879c5055e4d56b5720.mp4,1,168,polevault,0.34415,0.012322,0.35341,0.7,0.18802,0.02951,0.70782,0.89255,Side,72,0.0028389,0.066089,0.71193,0.88523
polevault/1539___e5943807531d49df82a238dd830d6e84.mp4,9,220,polevault,0.29998,0.31219,0.249,0.35,0.13041,0.036826,0.85185,0.84865,Side,,,,,
polevault/1589___4f7c2b4282bd4f69a26aa89cc57f7fd5.mp4,40,114,polevault,0.3869,0.26,0.60854,0.6,0.17694,0.21,0.25623,0.6,Side,,,,,
polevault/1645___b98911b77cf54f968c7e7f6b14d15fcc.mp4,71,122,polevault,0.31203,0.26811,0.38956,0.75171,0.0069541,0.097749,0.37037,0.75171,Side,104,0.0069541,0.15811,0.50617,0.68038
polevault/1651___f2d5deec7cc2472abd42349bf9f071d8.mp4,23,196,polevault,0.62126,0.19314,0.32932,0.45,0.081028,0.037393,0.74074,0.93827,Side,122,0.039876,0.16359,0.78189,0.72977
polevault/1655___2a3962cc88484b46834734fa079dd043.mp4,27,205,polevault,0.76986,0.18779,0.20482,0.4,0.11807,0.031906,0.78189,0.94925,Side,130,0.056337,0.11421,0.8107,0.70782
polevault/17___bbd9593cb458417ab308ad1d8bb04ecb.mp4,47,190,polevault,0.60324,0.29505,0.35185,0.84896,0.038426,0.065885,0.93519,0.84896,Side,104,0.029167,0.24818,0.97222,0.59896
polevault/1722___6407a14aed974fd3bc5c6e3fa9243f38.mp4,79,240,polevault,0.48472,0.18367,0.26104,0.5,0.11807,0.0075617,0.74486,0.97302,Side,181,0.043991,0.02951,0.7037,0.92913
polevault/1753___726e0a98f3484f41a9db6fdf4117bf0d.mp4,16,90,polevault,0.18406,0.055363,0.66904,0.5694,0.25167,0,0.62989,0.75,Side,,,,,
polevault/1771___2010d00fe1c54a2db166fb1207b71d14.mp4,14,225,polevault,0.63331,0.3693,0.23293,0.5,0.32794,0.32946,0.27572,0.5048,Side,157,0.33617,0.35873,0.26337,0.47554
polevault/1795___ea2485237844472fb5b173e4aed53a48.mp4,63,140,polevault,0.27588,0.019461,0.37751,0.62186,0.072798,0.38068,0.4856,0.62186,Side,109,0.30325,0.073405,0.48971,0.92913
polevault/1817___2a54e60d23044cdbbb072cd4cc260ebd.mp4,90,247,polevault,0.43251,0.24079,0.31727,0.94376,0.14687,0.036826,0.67901,0.94376,Side,189,0.081028,0.073405,0.7037,0.91449
polevault/1903___d23504e8646a407ba7b12e06a9f7c37c.mp4,1,43,polevault,0.19117,0.074343,0.75445,0.63899,0.24099,0.049036,0.62989,0.95,Side,,,,,
polevault/1961___ee9b1c6852ce42a9b5c8f72ad3f17ac8.mp4,89,163,polevault,0.36424,0.17653,0.3253,0.35117,0.085143,0.6221,0.29218,0.35117,Side,133,0.27444,0.036826,0.36626,0.52675
polevault/1992___280a797e410b423ea26c768339650a3b.mp4,46,111,polevault,0.12712,0,0.49822,0.84144,0.24811,0,0.43,0.8,Side,,,,,
polevault/208___ace2e0f5dbc246199ecc2de6ed8714b2.mp4,103,178,polevault,0.34415,0.43356,0.22088,0.58528,0.23329,0.19046,0.16872,0.58528,Side,138,0.37321,0.22704,0.20165,0.59259
polevault/2181___3b89757ab1bb45e98999f869f1c63869.mp4,43,93,polevault,0.041707,0.15026,0.59786,0.54409,0.18406,0.3021,0.60854,0.54409,Side,,,,,
polevault/2262___b4aca00c533d40c2adecae944b598986.mp4,55,124,polevault,0.29082,0.17557,0.59431,0.86042,0.26946,0.068016,0.52313,0.86042,Side,,,,,
polevault/2277___2c51e4c0fe07400e8e0d9956cffee023.mp4,76,146,polevault,0.40114,0.05,0.58719,0.6,0.1627,0,0.41993,0.8,Side,,,,,
polevault/2306___d27c68b13123421fa2cc9eecf2baeebc.mp4,207,260,polevault,0.0027893,0.32647,0.49799,0.95839,0.24975,0.022194,0.72428,0.95839,Side,,,,,
polevault/2413___77020a5ae25945dd82eafcebad1d8291.mp4,25,102,polevault,0.023913,0.15659,0.79359,0.73389,0.18406,0,0.75089,0.85,Side,,,,,
polevault/2449___e4214e64067b47e8b718611b3fc204ad.mp4,89,147,polevault,0.50881,0.31219,0.072289,0.16095,0.28267,0.31483,0.08642,0.16095,Side,121,0.33617,0.21241,0.11523,0.13169
polevault/2487___59b00fdcd28348c1b6989f6c085275d1.mp4,70,130,polevault,0.23032,0.15026,0.49466,0.86675,0.29438,0.074343,0.49822,0.86675,Side,,,,,
polevault/2512___70d514c1c1b74d1ea3745734d76f0b74.mp4,157,256,polevault,0.0068053,0.36985,0.33333,0.57064,0.51724,0.22944,0.4321,0.57064,Side,175,0.36909,0.22395,0.36626,0.46639
polevault/2599___7ca730f01de049cbab46a7386bf36156.mp4,33,110,polevault,0.10932,0.15,0.79715,0.65,0.66092,0,0.34164,0.85,Side,,,,,
polevault/2688___9ea501fdd50e4f9a8ad0ce9ecdb591c1.mp4,26,230,polevault,0.3804,0.38394,0.19679,0.3,0.27866,0.22034,0.55967,0.75967,Side,155,0.42269,0.38834,0.4321,0.51132
polevault/2808___51d44af885ac47adbaa6a703086240fb.mp4,96,167,polevault,0.26785,0.31219,0.38554,0.38043,0.68597,0.61479,0.31276,0.38043,Side,134,0.44317,0.022194,0.42798,0.3658
polevault/283___2b9214610b9646b3b72f153d97aff98c.mp4,53,113,polevault,0.21162,0.27649,0.36546,0.71696,0.25387,0.022194,0.30864,0.71696,Side,88,0.37321,0.022194,0.26749,0.76086
polevault/2869___fd985f8c431b4f70891e0631772854f9.mp4,46,118,polevault,0.12,0.055363,0.86833,0.94,0.070176,0.36537,0.46975,0.64,Side,,,,,
polevault/2961___559562180f4141579e83d5c05898b9d2.mp4,1,181,polevault,0.45259,0.25507,0.249,0.5,0.13864,0.022194,0.64198,0.79012,Side,111,0.18391,0.1173,0.58848,0.74623
polevault/2963___2391bd005c7e4f97829ecb42bf01579f.mp4,95,167,polevault,0.37227,0.26221,0.29719,0.28532,0.2086,0.71721,0.32922,0.28532,Side,126,0.27033,0.022194,0.37037,0.34385
polevault/3081___53d56ee3232f4e2a931e8e8e396c92ab.mp4,7,85,polevault,0.23388,0.30843,0.60142,0.7845,0.14491,0.05,0.53737,0.7845,Side,,,,,
polevault/3098___7f7ca5f349984fab9c96197ddd3a2d44.mp4,92,160,polevault,0.28843,0.33672,0.50926,0.29687,0.010648,0.24297,0.41667,0.29687,Side,133,0.0013889,0.05026,0.69444,0.46354
polevault/3174___9aa598fec1f744608b4de654473258c0.mp4,108,184,polevault,0.36424,0.18367,0.40964,0.30727,0.40202,0.68795,0.2963,0.30727,Side,148,0.29502,0.3002,0.3786,0.49017
polevault/3207___5416439894df48699fce4502e5103e79.mp4,127,204,polevault,0.010648,0.25859,0.66667,0.29167,0.029167,0.56589,0.44444,0.29167,Side,175,0.14028,0.22734,0.62963,0.41667
polevault/3218___aa6c14d9d0384bee98421bdcc080602a.mp4,1,173,polevault,0.1,0.31933,0.33735,0.53406,0.45551,0.26362,0.4856,0.53406,Side,97,0.43494,0.31483,0.42798,0.45359
polevault/3233___3170bba313754cb096891f30ef2386a5.mp4,66,131,polevault,0.080852,0.3,0.70463,0.62001,0.11644,0,0.71886,0.62001,Side,,,,,
polevault/3298___bd156ef09b5245f1a03637b56dc1c04c.mp4,119,191,polevault,0.23974,0.14798,0.32129,0.57064,0.14687,0.24167,0.28807,0.57064,Side,163,0.34029,0.022194,0.36626,0.72428
polevault/3319___f854b7e4f0124fe8b72e0f94d4513773.mp4,75,155,polevault,0.49213,0.30547,0.5,0.32812,0.010648,0.24297,0.51852,0.32812,Side,105,0.047685,0.045052,0.81481,0.48958
polevault/3358___092aa98d6ed94b08a45050eb300de780.mp4,80,128,polevault,0.35219,0.012322,0.3494,0.66575,0.048106,0.26362,0.54733,0.66575,Side,103,0.27033,0.022194,0.52675,0.70233
polevault/3383___add0435c45194747826dfc9c7569b320.mp4,56,131,polevault,0.40841,0.39072,0.29317,0.38043,0.51313,0.24899,0.23868,0.38043,Side,87,0.41025,0.022194,0.36626,0.40969
polevault/3386___a43726d54f0a4e05bc76df2ac7abf2d8.mp4,67,93,polevault,0.084722,0.31589,0.71296,0.21875,0.60324,0.18568,0.39815,0.21875,Side,90,0.47361,0.20651,0.53704,0.21875
polevault/3447___5d43914e77dd4474a1e9c90a21f000ce.mp4,24,154,polevault,0.03103,0.086996,0.64057,0.89838,0.19829,0.068016,0.67616,0.89838,Side,,,,,
polevault/3462___15aa0360122d426a9c0652433cebed14.mp4,110,145,polevault,0.093981,0.24297,0.90741,0.50521,0.18657,0.20651,0.82407,0.50521,Side,,,,,
polevault/3523___3c5e1407c01c46db9fb0368074e92ae1.mp4,70,132,polevault,0.24455,0.21985,0.51601,0.5947,0.41893,0.1,0.48043,0.65,Side,,,,,
polevault/3576___21aa1485e122457da936be734c3cdb14.mp4,91,144,polevault,0.10324,0.3263,0.43519,0.30208,0.019907,0.3888,0.57407,0.30208,Side,119,0.010648,0.18047,0.63889,0.36458
polevault/3667___eb9ad8f5e0ef469c918331265ff54ab1.mp4,63,128,polevault,0.16982,0.030056,0.81139,0.64531,0.08797,0.05,0.54804,0.85,Side,,,,,
polevault/3672___a252b5ab4bd64442a20a7f2c8b6f8814.mp4,49,231,polevault,0.1554,0.24793,0.27711,0.5,0.011069,0.02951,0.90947,0.91449,Side,154,0.18391,0.14656,0.67078,0.76086
polevault/3737___2ced473380fe43439a3cbb601d49d507.mp4,44,197,polevault,0.67731,0.27422,0.32407,0.4,0.019907,0.024219,0.96296,0.96354,Side,119,0.029167,0.097135,0.89815,0.77604
polevault/3829___3bb6cac3cabd47309f93868dd0077dec.mp4,111,176,polevault,0.29769,0.5763,0.60185,0.30208,0.62176,0.5138,0.37963,0.30208,Side,151,0.19583,0.35755,0.61111,0.35938
polevault/3845___1c58a29e97134258adddb4a11edc07c3.mp4,100,160,polevault,0.27588,0.32647,0.088353,0.15364,0.19214,0.36604,0.08642,0.15364,Side,130,0.18802,0.22704,0.1358,0.22679
polevault/3997___cd247e7589494870b0eccf05faadaedb.mp4,100,177,polevault,0.34817,0.43356,0.2008,0.38043,0.17979,0.3002,0.14815,0.38043,Side,145,0.27444,0.15388,0.21399,0.37311
polevault/413___c82bcdc577d146819ea812eacc27e837.mp4,103,167,polevault,0.22361,0.36797,0.52778,0.35938,0.16806,0.30026,0.52778,0.35938,Back,142,0.14028,0.35755,0.50926,0.32813
polevault/429___496785efd0cf4ac8946f3b3b3af1f24f.mp4,54,133,polevault,0.095087,0.074343,0.80071,0.74021,0.21608,0.036383,0.52313,0.74021,Side,,,,,
polevault/501___307829c11b02490bb63189df90b811d7.mp4,1,160,polevault,0.29195,0.090858,0.38153,0.5,0.035761,0.022194,0.96296,0.95839,Side,86,0.052222,0.044142,0.79835,0.92913
polevault/558___616822597260435587af23a06784fa66.mp4,40,245,polevault,0.34827,0.17009,0.34538,0.45,0.015284,0.015811,0.97119,0.95689,Side,174,0.21693,0.015811,0.75309,0.92037
polevault/578___c2a194e89d96412a93b587ded2461a97.mp4,122,192,polevault,0.16343,0.090858,0.42169,0.92181,0.076913,0.02951,0.38272,0.92181,Side,164,0.17156,0.00024577,0.38683,0.90718
polevault/581___4bb54140fd554483ba9f64846ee9c13c.mp4,107,184,polevault,0.48873,0.39786,0.20482,0.32922,0.65304,0.32215,0.13992,0.32922,Side,154,0.57486,0.3002,0.17284,0.3219
polevault/6___81a30a600a784637b67ceacf9bd8abce.mp4,9,232,polevault,0.4807,0.14084,0.35743,0.66575,0.27856,0.17583,0.51029,0.66575,Side,109,0.24975,0.095353,0.52675,0.62917
polevault/643___aa317a51ee3148e19c7bef1d8993864f.mp4,50,214,polevault,0.37227,0.22651,0.29317,0.55,0.14276,0.014878,0.84362,0.97302,Side,145,0.31971,0.1173,0.48971,0.84865
polevault/684___7c5672725866431a8c857b6c38955d48.mp4,38,131,polevault,0.18406,0.061689,0.79359,0.74654,0.12356,0.15026,0.63345,0.74654,Side,,,,,
polevault/696___e43c0ebcff3a419a84775f2298105241.mp4,97,169,polevault,0.46062,0.44784,0.14859,0.25606,0.55428,0.36604,0.15638,0.25606,Side,139,0.48432,0.3441,0.17695,0.31459
polevault/739___1558cd140eed405d84133cc9b129e680.mp4,26,86,polevault,0.20541,0.01,0.59075,0.8,0.048824,0.07,0.61566,0.8,Side,,,,,
polevault/761___395a1737bc96406e9c56f26f7d6ecd5f.mp4,126,203,polevault,0.42849,0.37644,0.30522,0.86328,0.18391,0.02951,0.35391,0.86328,Side,176,0.3444,0.02951,0.42387,0.87791
polevault/788___3feeb11b882840ab854d216caa53fb91.mp4,69,248,polevault,0.64134,0.49068,0.16466,0.3,0.32794,0.21241,0.39506,0.67307,Front,171,0.3979,0.45384,0.27984,0.35117
polevault/805___bd01ecd1697642d590e9b9b72e967605.mp4,123,191,polevault,0.2558,0.1337,0.38153,0.98034,0.068682,0.014878,0.46091,0.98034,Side,167,0.33617,0.014878,0.42387,0.95839
polevault/821___56bb94a7a17647539c08383c8dc6de66.mp4,58,115,polevault,0.31929,0.1,0.52669,0.8,0.40825,0,0.46619,0.8,Side,,,,,
polevault/891___82a7fdea847d4fd597833125279d4d53.mp4,84,196,polevault,0.087127,0.19795,0.32129,0.6,0.3979,0.088037,0.58436,0.72428,Side,164,0.081028,0.22704,0.6214,0.63649
rowing/10023___2a5d4ebe5eec4646bf7bd71a62a604a2.mp4,1,387,rowing,0.058818,0.025883,0.46988,0.62164,0.18371,0.05808,0.54733,0.57841,Side,,,,,
rowing/10145___487427b53e894beb9c19166362c7e59c.mp4,1,305,rowing,0.010626,0.018737,0.9759,0.96646,0.010874,0.021472,0.97942,0.96646,Side,,,,,
rowing/11093___306ddd67657d4099a0f529817512dfd4.mp4,1,543,rowing,0.13111,0.047318,0.85944,0.51446,0.010874,0.17523,0.90535,0.45394,Side,,,,,
rowing/11121___0da28198a4cc44abac0f7ce2237ea456.mp4,1,386,rowing,0.28793,0.26935,0.50201,0.54975,0.29914,0.27825,0.37037,0.49749,Side,,,,,
rowing/1134___db9ae4fda08f4581b52505d56467de0e.mp4,28,381,rowing,0.23954,0.061609,0.51406,0.58591,0.089063,0.01415,0.65844,0.61502,Side,,,,,
rowing/1185___7c9695b590b0492a9f982a2f9a2bd175.mp4,1,355,rowing,0.38833,0.34789,0.31325,0.30727,0.37321,0.37336,0.34568,0.30727,Side,,,,,
rowing/1217___fd42b6909b4e44e78e5878e2a6ef7f48.mp4,1,199,rowing,0.24375,0.24793,0.249,0.42433,0.13041,0.16851,0.37449,0.42433,Side,,,,,
rowing/1371___326d2720d94a41abb18d81487d9a7c42.mp4,1,357,rowing,0.1793,0.004447,0.57028,0.57109,0.19194,0.080045,0.71193,0.57109,Side,,,,,
rowing/14___68fa5a5497184829831241b86fb68cb5.mp4,1,218,rowing,0.28372,0.018737,0.46586,0.68824,0.26602,0.087367,0.51852,0.68824,Side,,,,,
rowing/24575___e6d834fa334f485295e49cb9680c7b90.mp4,1,405,rowing,0.0068053,-0.0019578,0.9759,0.94958,0.015185,0.0075617,0.97531,0.96571,Side,,,,,
rowing/25377___bfc06bb23efa4aa38979265aae6b404c.mp4,1,509,rowing,0.18753,0.062299,0.79518,0.87818,0.11807,0.044142,0.8642,0.88523,Side,,,,,
rowing/26341___25e4a831418c4bca8281d2e2c9bd6382.mp4,1,417,rowing,0.13532,0.05392,0.76305,0.92102,0.22506,0.020932,0.65844,0.93827,Side,,,,,
rowing/26614___13d0687f48f64ec78987b601e4ae6983.mp4,1,570,rowing,0.20359,0.062299,0.7992,0.92816,0.28679,0.073405,0.69547,0.89986,Side,,,,,
rowing/2670___c125316cc1aa43a9818b9588bf88ff2e.mp4,255,430,rowing,0.47267,0.31933,0.16867,0.32842,0.38144,0.14656,0.2963,0.67307,Front,,,,,
rowing/2847___dff932bc70844ab1b2f89a31b852d00a.mp4,1,562,rowing,0.21966,0.26221,0.43775,0.47122,0.11807,0.1612,0.62963,0.51943,Side,,,,,
rowing/3448___8f144961eb794b399ac4bb4d6a2e5808.mp4,1,288,rowing,0.31604,0.27649,0.54217,0.6438,0.19214,0.21972,0.51852,0.6438,Side,,,,,
rowing/3607___ea464266fe2847278300861332da3d59.mp4,11,413,rowing,0.35199,0.31169,0.28514,0.37155,0.31129,0.31434,0.25926,0.35144,Side,,,,,
rowing/3976___30865c1d4ddc4b43801094976f06ae59.mp4,1,601,rowing,0.29596,0.25507,0.32932,0.39982,0.3444,0.16851,0.39095,0.42433,Side,,,,,
rowing/3983___42d74f5eddf34cba899f168b3f4540e0.mp4,1,460,rowing,0.44838,0.23309,0.42169,0.49302,0.24133,0.18987,0.47737,0.60038,Side,,,,,
rowing/402___1b5951165153464a9df90fc848b63b35.mp4,1,396,rowing,0.36002,0.2974,0.4739,0.49302,0.33598,0.2338,0.40329,0.52716,Side,,,,,
rowing/4067___b8fe84a5d43d4d6281433cc79d70aff6.mp4,1,342,rowing,0.086931,0.24739,0.76707,0.7102,0.14668,0.18987,0.74897,0.7102,Side,,,,,
rowing/4160___4505ca8bd65e4c4daa2e14be3f0b640a.mp4,1,388,rowing,0.070867,0.033028,0.68273,0.62878,0.2084,0.05808,0.51852,0.52716,Side,,,,,
rowing/4291___84b33a7e5fe94c368ae06fc267e9de8f.mp4,1,241,rowing,0.16725,0.040173,0.53414,0.73949,0.25779,0.065402,0.67078,0.73949,Side,,,,,
rowing/4546___7d4a5929d5154b938ded29e4e1c13a1c.mp4,1,400,rowing,0.35199,0.25453,0.40161,0.39299,0.3689,0.21916,0.35802,0.47591,Side,,,,,
rowing/4673___38544a6958754f52aeb0df94a1288a74.mp4,1,506,rowing,0.010821,0.12656,0.97189,0.63543,0.33206,0.39531,0.21399,0.28532,Side,,,,,
rowing/5094___bcff2459a5994cfd91a356f40841712f.mp4,1,537,rowing,0.2,0.18367,0.8,0.50692,0.19625,0.21972,0.50206,0.8,Mixed,104,0.2,0.32946,0.8,0.42433
rowing/519___72b585c5e37043c7b3cdef7d152d62ed.mp4,1,227,rowing,0.3801,0.34742,0.26506,0.26358,0.37713,0.35095,0.28395,0.26358,Side,,,,,
rowing/5225___517f11d82d2d4fa49da32e5a26aad816.mp4,1,463,rowing,0.22367,0.31933,0.49799,0.43552,0.16745,0.33678,0.51852,0.44627,Side,,,,,
